Index,Intersection Name,Latitude,Longitude
12805,Kahlon Road and Kahlon Road,37.25137167900909,-120.41226918056066
12806,Kahlon Road and Kahlon Road,37.24348578646766,-120.40241029566582
12807,Place Road and Scripps Drive,37.049955181845846,-120.82649089420622
12808,Place Road and Place Road,37.04720895022948,-120.82652177056792
12809,Place Road and Place Road,37.049955181845846,-120.82649089420622
12810,Place Road and College Greens Drive,37.04720895022948,-120.82652177056792
12811,Sixth Street and Sixth Street,37.05688596852486,-120.85075229733833
12812,Sixth Street and Washington Avenue,37.05596835451679,-120.85084738351188
12813,Sixth Street and Sixth Street,37.05596835451679,-120.85084738351188
12814,Sixth Street and Pacheco Boulevard,37.05688596852486,-120.85075229733833
12815,Datewood Court and Driftwood Avenue,37.0770476968769,-120.8461265682511
12816,San Bruno Street and San Pedro Street,37.0684641393948,-120.82901450470526
12817,San Bruno Street and San Lorenzo Street,37.06721002323472,-120.82909619226784
12818,American Avenue and Camden Drive,37.41143485105791,-120.84098632199903
12819,American Avenue and American Avenue,37.41143485105791,-120.84098632199903
12820,American Avenue and Villa Cordoba Avenue,37.411453054756436,-120.8431018764984
12821,American Avenue and American Avenue,37.411453054756436,-120.8431018764984
12822,August Avenue and Oslo Street,37.41880173927819,-120.85904715468496
12823,August Avenue and Columbus Avenue,37.41888542839637,-120.86815725579011
12824,August Avenue and August Avenue,37.41888542839637,-120.86815725579011
12825,August Avenue and August Avenue,37.41880173927819,-120.85904715468496
12826,Oak Street and Nettle Way,37.051333257841186,-120.88294907445648
12827,Shannon Avenue and Teak Avenue,37.32028138772017,-120.45218347376957
12828,Shannon Avenue and Brookdale Drive,37.32221248775721,-120.45215128958611
12829,Shannon Avenue and Shannon Court,37.32221248775721,-120.45215128958611
12830,Krafft Road and Whealan Road,37.284500361052096,-120.34291855388025
12831,Krafft Road and Beck Road,37.28438105776438,-120.33399209671396
12832,Krafft Road and Krafft Road,37.284500361052096,-120.34291855388025
12833,Del Sol Court and Santa Rosa Drive,37.09030571201137,-121.02207296335122
12834,Third Street and Acacia Street,37.409545108045016,-120.85132466252138
12835,Third Street and Third Street,37.409545108045016,-120.85132466252138
12836,Alexander Avenue and Alexander Avenue,37.31576284913114,-120.45975149134755
12837,Alexander Avenue and Bel Air Drive,37.31576284913114,-120.45975149134755
12838,Nero Avenue and Blossom Street,36.98614798587092,-120.64932250233527
12839,Nero Avenue and Almond Street,36.98462643201748,-120.64933317363726
12840,Santa Fe Avenue and O Street,37.31057125748744,-120.48360856443314
12841,Crescent Drive and Crescent Court,37.05065604693728,-120.8519567316642
12842,Crescent Drive and Center Avenue,37.05063344027057,-120.85398343497226
12843,Crescent Drive and Crescent Drive,37.05065604693728,-120.8519567316642
12844,Juniper Avenue and Shaffer Road,37.349840398637966,-120.595899598434
12845,Juniper Avenue and Juniper Avenue,37.349840398637966,-120.595899598434
12846,Juniper Avenue and Clark Terrace,37.34982080340446,-120.59424136664194
12847,Juniper Avenue and Juniper Avenue,37.34982080340446,-120.59424136664194
12848,San Diego Street and San Luis Obispo Street,37.07537610574369,-120.8268063156519
12849,San Diego Street and San Diego Street,37.075373663868405,-120.82776296052236
12850,San Diego Street and Morena Drive,37.075373663868405,-120.82776296052236
12851,Bennett Road and Eagle Field Road,36.891714195497265,-120.74603109862994
12852,21St Street and 21St Street,37.30204328033598,-120.4718608565927
12853,21St Street and 21St Street,37.300501078332196,-120.46765677521486
12854,21St Street and F Street,37.30204328033598,-120.4718608565927
12855,21St Street and Weston Way,37.300501078332196,-120.46765677521486
12856,99 and 99,37.38669569299462,-120.71854383632369
12857,99 and 99,37.38669569299462,-120.71854383632369
12858,Letteau Avenue and Griffith Avenue,37.43307191178393,-120.81294221646137
12859,Betsy Ross Court and Patriotic Drive,37.3424154603693,-120.61946405121883
12860,Burgundy Street and Gamay Court,37.083950496776396,-120.84875010060136
12861,Burgundy Street and Burgundy Street,37.083950496776396,-120.84875010060136
12862,Dart Drive and Decoy Avenue,37.36322483523521,-120.56227276366893
12863,Dart Drive and Dart Drive,37.3628255261509,-120.56430378753508
12864,Dart Drive and Apron Avenue,37.3628255261509,-120.56430378753508
12865,Dart Drive and Unnamed,37.3628255261509,-120.56430378753508
12866,Illinois Avenue and Madrone Street,37.0661750373951,-120.85776187864555
12867,Illinois Avenue and Illinois Avenue,37.0661750373951,-120.85776187864555
12868,Illinois Avenue and H Street,37.06696249801877,-120.85775052041254
12869,Le Grand Road and 99,37.22577485799061,-120.37483767231612
12870,Le Grand Road and 99,37.22658071775819,-120.37377006745442
12871,Le Grand Road and 99,37.224700960313484,-120.37626031468895
12872,Le Grand Road and 99,37.22658071775819,-120.37377006745442
12873,Le Grand Road and Le Grand Road,37.224700960313484,-120.37626031468895
12874,Le Grand Road and 99,37.22553746688474,-120.37515216108449
12875,Le Grand Road and Le Grand Road,37.22658071775819,-120.37377006745442
12876,Le Grand Road and 99,37.224700960313484,-120.37626031468895
12877,Newport Avenue and Belmont Drive,37.33247778609745,-120.49736704410309
12878,Newport Avenue and Carlsbad Drive,37.3328567679892,-120.49737328451933
12879,Newport Avenue and Newport Avenue,37.3328567679892,-120.49737328451933
12880,Cheyenne Drive and Loughborough Drive,37.320530089050386,-120.49976754888787
12881,Happy Valley Court and Happy Valley Avenue,37.3294782649473,-120.59708713913786
12882,Happy Valley Court and Pleasant Valley Drive,37.3294782649473,-120.59708713913786
12883,Ryegrass Way and Foxtail Lane,37.04883434633693,-120.8807390227321
12884,Ryegrass Way and Ryegrass Way,37.04883434633693,-120.8807390227321
12885,Nevada Avenue and I Street,37.06344896076087,-120.85605022959602
12886,Nevada Avenue and H Street,37.066179758792124,-120.8560105033836
12887,Plow Camp Road and Pioneer Road,37.04232689532247,-120.84473294741525
12888,Plow Camp Road and Plow Camp Road,37.0422473670099,-120.84473664661246
12889,Phoenix Way and Cheyenne Drive,37.32196958013062,-120.5010124555557
12890,Mccabe Road and Red Mountain Road,37.13010045295051,-121.14318183054932
12891,Mccabe Road and Mccabe Road,37.13010045295051,-121.14318183054932
12892,99 and 99,37.185835442717455,-120.32719910210002
12893,99 and 99,37.185835442717455,-120.32719910210002
12894,Mariposa Way and Marino Way,37.250512491394275,-120.40952776912263
12895,Mariposa Way and Mariposa Way,37.25105424716012,-120.39741347545569
12896,Mariposa Way and Pioneer Road,37.25105424716012,-120.39741347545569
12897,Banbury Court and Foxmeadow Way,37.065165180291565,-120.83053954206935
12898,Banbury Court and Banbury Court,37.065151847965126,-120.8294256366891
12899,Westside Boulevard and Lincoln Boulevard,37.360415109802496,-120.72392123513914
12900,Westside Boulevard and Westside Boulevard,37.360415109802496,-120.72392123513914
12901,Loughborough Drive and Loughborough Drive,37.32342672883431,-120.48807388297304
12902,Olson Drive and Sherwood Drive,37.25368432234288,-121.01160819847325
12903,Olson Drive and Linden Avenue,37.25370308318533,-121.00800923193138
12904,Olson Drive and Olson Drive,37.25368432234288,-121.01160819847325
12905,Columbia Avenue and El Portal Drive,37.32557895010583,-120.45741446291207
12906,I Street and Illinois Avenue,37.0634474403024,-120.85795943430259
12907,I Street and I Street,37.0634474403024,-120.85795943430259
12908,Decoy Avenue and Convoy Road,37.362264906166196,-120.56130247638993
12909,Decoy Avenue and Dart Drive,37.36322483523521,-120.56227276366893
12910,Decoy Avenue and Decoy Avenue,37.36322483523521,-120.56227276366893
12911,Decoy Avenue and Decoy Avenue,37.362264906166196,-120.56130247638993
12912,Mctaggart Avenue and Mctaggart Avenue,36.978616470271106,-120.627958355156
12913,Mctaggart Avenue and Mcintyre Street,36.978616470271106,-120.627958355156
12914,Mctaggart Avenue and Cole Street,36.97950014173512,-120.62795986109515
12915,Mctaggart Avenue and Mcdonald Avenue,36.97950014173512,-120.62795986109515
12916,Liberty Avenue and Cressey Way,37.37473154017199,-120.66822527566087
12917,Liberty Avenue and Liberty Avenue,37.37473154017199,-120.66822527566087
12918,High Street and Atwater Boulevard,37.34397951439723,-120.60424438053171
12919,High Street and Broadway Avenue,37.344945036878535,-120.60370220144668
12920,High Street and High Street,37.344945036878535,-120.60370220144668
12921,22Nd Street and Cherry Avenue,37.29863398209709,-120.45936879093391
12922,22Nd Street and 22Nd Street,37.29863398209709,-120.45936879093391
12923,J Street and Sixth Street,37.05996855329549,-120.8485768667354
12924,J Street and Seventh Street,37.059313703341665,-120.84713107407137
12925,J Street and J Street,37.059313703341665,-120.84713107407137
12926,J Street and J Street,37.05996855329549,-120.8485768667354
12927,San Luis Rey Court and Buena Vista Drive,37.32628332087745,-120.48245127569751
12928,P Street and 9Th Street,37.29536159228391,-120.49417440238877
12929,P Street and 8Th Street,37.29436464947505,-120.4947417032571
12930,P Street and P Street,37.29536159228391,-120.49417440238877
12931,P Street and P Street,37.29436464947505,-120.4947417032571
12932,Cordova Avenue and Gateway Drive,37.33059018051525,-120.46314203235436
12933,Cordova Avenue and Yosemite Avenue,37.33212847627314,-120.4631202114912
12934,Cordova Avenue and Cordova Avenue,37.33059018051525,-120.46314203235436
12935,Peridot Avenue and Nicholas Drive,37.39593292589524,-120.60689511737569
12936,Peridot Avenue and Nicholas Place,37.39593292589524,-120.60689511737569
12937,Peridot Avenue and Peridot Avenue,37.39593292589524,-120.60689511737569
12938,Peridot Avenue and Olive Avenue,37.39666981108126,-120.60687760946564
12939,Lorenzi Lane and 24Th Street,37.30535311723361,-120.47246851170328
12940,Lorenzi Lane and 23Rd Street,37.304808555977296,-120.47278182604866
12941,Amethyst Way and Peacock Way,37.41484443704606,-120.85723761465206
12942,Amethyst Way and Songbird Way,37.41485079369378,-120.85864250400763
12943,Amethyst Way and Amethyst Drive,37.41484443704606,-120.85723761465206
12944,San Augustine Drive and Dynes Street,37.33742602220931,-120.4991449171242
12945,San Augustine Drive and San Augustine Drive,37.33742602220931,-120.4991449171242
12946,Chablis Court and Burgundy Drive,37.37821344225744,-120.71165204944515
12947,Bellevue Road and Barclay Way,37.36111499345065,-120.47293534452444
12948,Bellevue Road and M Street,37.3611109759828,-120.47705131094484
12949,Bellevue Road and Bellevue Road,37.36111499345065,-120.47293534452444
12950,Bellevue Road and Bellevue Road,37.3611109759828,-120.47705131094484
12951,El Camino Real and Oregon Drive,37.31362709913399,-120.45402143162194
12952,El Camino Real and San Gabriel Way,37.31286461309627,-120.45403221521102
12953,El Camino Real and Oregon Drive,37.31362709913399,-120.45402143162194
12954,El Camino Real and El Camino Real,37.31286461309627,-120.45403221521102
12955,Dean Court and Mackenzie Court,37.27903935790403,-120.49496915680648
12956,Dean Court and Callie Street,37.27903935790403,-120.49496915680648
12957,Dean Court and Gallie Street,37.27903935790403,-120.49496915680648
12958,Mckee Road and Mckee Road,37.31566191027825,-120.44445147445414
12959,Ritter Lane and Autry Way,37.3153290743428,-120.49546120764971
12960,Ritter Lane and Bianchi Lane,37.3147199033452,-120.49582055870069
12961,Cabrillo Street and Stanford Avenue,37.29184854100658,-120.31481908165468
12962,Cabrillo Street and Haskell Avenue,37.29292242703349,-120.31482673481243
12963,Cabrillo Street and Cabrillo Street,37.29184854100658,-120.31481908165468
12964,Tamarack Avenue and Fifth Street,37.35935557499957,-120.60697710979171
12965,Tamarack Avenue and Tamarack Avenue,37.35935557499957,-120.60697710979171
12966,Tamarack Avenue and Third Street,37.359796801237195,-120.60499588606804
12967,7Th Street and Canal Street,37.29113441937795,-120.48926245753586
12968,7Th Street and 7Th Street,37.29113441937795,-120.48926245753586
12969,7Th Street and 7Th Street,37.29059493521818,-120.48778267769514
12970,Sunburst Street and Citrus Avenue,37.071097465660216,-120.85404011289744
12971,Sunburst Street and Willmott Avenue,37.06913943178859,-120.85405565031549
12972,Sunburst Street and Sunburst Street,37.071097465660216,-120.85404011289744
12973,Sunburst Street and Willmott Avenue,37.06913943178859,-120.85405565031549
12974,Rexford Drive and Third Street,37.40958192239609,-120.85551501424618
12975,Rexford Drive and First Street,37.40792574432036,-120.85553122796132
12976,I-5 and I-5,37.243317991852024,-121.08839280765372
12977,I-5 and I-5,37.216952681226275,-121.081526859609
12978,I-5 and I-5,37.243317991852024,-121.08839280765372
12979,I-5 and Taglio Road,37.216952681226275,-121.081526859609
12980,19Th Street and G Street,37.30067412328121,-120.47469944160312
12981,Main Street and J Street,37.37779058583685,-120.72344162962122
12982,Main Street and Park Street,37.378645112837226,-120.72342525970924
12983,Main Street and Main Street,37.378645112837226,-120.72342525970924
12984,Main Street and Main Street,37.37779058583685,-120.72344162962122
12985,Railroad Avenue and Third Avenue,37.32766302651301,-120.85340225608806
12986,9Th Street and D Street,37.289380160805194,-120.47580841369745
12987,9Th Street and E Street,37.290196295783886,-120.4780047245818
12988,Morse Court and Sandoz Court,37.307283477089236,-120.51186489707858
12989,Morse Court and Morse Drive,37.307283477089236,-120.51186489707858
12990,Station Avenue and Fleming Road,37.328346772385075,-120.5848388331451
12991,Station Avenue and Station Avenue,37.328346772385075,-120.5848388331451
12992,Wisteria Court and St Augustine Court,37.31633536143613,-120.44011358302825
12993,Wisteria Court and Larkspur Avenue,37.31633536143613,-120.44011358302825
12994,Cobblefield Lane and Turquoise Drive,37.048665759442805,-120.87645974769612
12995,Cobblefield Lane and Cobblefield Lane,37.048665759442805,-120.87645974769612
12996,Cobblefield Lane and Turquoise Court,37.048665759442805,-120.87645974769612
12997,San Rafael Court and Buena Vista Drive,37.32630482240981,-120.48161211167093
12998,Whitworth Road and Taglio Road,37.216581404109256,-121.03092298682117
12999,Whitworth Road and Whitworth Road,37.216581404109256,-121.03092298682117
13000,Stonecreek Boulevard and Prairie Springs Drive,37.053145239028396,-120.88251066742266
13001,Stonecreek Boulevard and Stonecreek Boulevard,37.053145239028396,-120.88251066742266
13002,Campbell Boulevard and Dwight Way,37.381612136500024,-120.70520550645695
13003,Campbell Boulevard and Campbell Boulevard,37.381612136500024,-120.70520550645695
13004,Campbell Boulevard and Campbell Boulevard,37.38150424163672,-120.70490330279132
13005,Orchard Drive and 140,37.29549825331233,-120.397185755696
13006,Orchard Drive and Orchard Drive,37.30297886164046,-120.39711052805764
13007,Orchard Drive and Woodland Avenue,37.30297886164046,-120.39711052805764
13008,Johnson Avenue and Hultberg Road,37.43354990986439,-120.89531075368367
13009,Johnson Avenue and Johnson Avenue,37.43354990986439,-120.89531075368367
13010,Winton Way and Bellevue Road,37.360409184856856,-120.61390484859005
13011,Winton Way and Winton Way,37.360409184856856,-120.61390484859005
13012,Fifth Street and Fifth Street,37.349788199773556,-120.60962445165815
13013,Fifth Street and Elm Avenue,37.349788199773556,-120.60962445165815
13014,Alberta Drive and Station Avenue,37.334385796050235,-120.58138571685451
13015,Rexham Court and Bridgeport Drive,37.409290581729714,-120.84278132186009
13016,Overland Avenue and H Street,37.07300241622069,-120.87118753460183
13017,Overland Avenue and Overland Avenue,37.07367782039994,-120.86855160864872
13018,Overland Avenue and Santa Lucia Avenue,37.07367782039994,-120.86855160864872
13019,Packers Street and Packers Street,37.348019514726516,-120.60236479659625
13020,Packers Street and Fir Avenue,37.348019514726516,-120.60236479659625
13021,Packers Street and Grove Avenue,37.348872037297284,-120.60187057402133
13022,Hastings Drive and Sonoma Avenue,37.043366886927224,-120.82943663338028
13023,Hastings Drive and Loma Linda Circle,37.043366886927224,-120.82943663338028
13024,Winton Way and Hall Boulevard,37.39064298367555,-120.61342824567586
13025,Winton Way and Myrtle Avenue,37.39303220366464,-120.61338663561801
13026,Winton Way and Winton Way,37.39064298367555,-120.61342824567586
13027,Winton Way and Winton Way,37.39303220366464,-120.61338663561801
13028,White Crane Road and Hull Avenue,37.316635213477866,-120.62372638015687
13029,White Crane Road and Bert Crane Road,37.31656468622796,-120.63277681559782
13030,White Crane Road and Bert Crane Road,37.31656468622796,-120.63277681559782
13031,White Crane Road and White Crane Road,37.316635213477866,-120.62372638015687
13032,North Avenue and Via Jodi Drive,37.26015187115282,-121.00961677907321
13033,North Avenue and Jensen Road,37.26013724417313,-121.01255605224098
13034,North Avenue and Fentem Road,37.26013724417313,-121.01255605224098
13035,North Avenue and North Avenue,37.26015187115282,-121.00961677907321
13036,Winton Way and Meadow Drive,37.4290933559929,-120.61255977661534
13037,Winton Way and Palm Avenue,37.41831326865924,-120.61280349889086
13038,Winton Way and Winton Way,37.41831326865924,-120.61280349889086
13039,Valeria Street and Valeria Street,36.98177079940658,-120.6254150116961
13040,Valeria Street and Lucerne Avenue,36.98177079940658,-120.6254150116961
13041,Aviator Drive and Giannini Road,37.33205750513748,-120.60020875802283
13042,Aviator Drive and Business Park Way,37.33232161185823,-120.60092838946885
13043,Aviator Drive and Aviator Drive,37.33232161185823,-120.60092838946885
13044,Split Oak Drive and Taylor Jean Avenue,37.322823389496904,-120.60184685465687
13045,Concord Square and Concord Square,37.28677439880319,-120.44665012868597
13046,Concord Square and Concord Drive,37.28604761791188,-120.44665924169135
13047,Oakwood Drive and Burlwood Drive,37.07605059242351,-120.8406821690784
13048,Oakwood Drive and Olivewood Drive,37.075339368837874,-120.84064123332469
13049,Oakwood Drive and Oakwood Court,37.075339368837874,-120.84064123332469
13050,Bradbury Road and Sycamore Street,37.4484526717486,-120.75810140016782
13051,Bradbury Road and Palm Street,37.448479359393644,-120.76719582372567
13052,Bradbury Road and Bradbury Road,37.4484526717486,-120.75810140016782
13053,Bradbury Road and Bradbury Road,37.448479359393644,-120.76719582372567
13054,Barbera Avenue and Myrtle Avenue,37.3929668089314,-120.62884224558755
13055,Barbera Avenue and Zinfandel Way,37.39225547229869,-120.62884445816991
13056,Barbera Avenue and Barbera Avenue,37.39225547229869,-120.62884445816991
13057,Lingard Road and Thrift Road,37.24074309121603,-120.4066289209732
13058,Lingard Road and Kahlon Road,37.24348578646766,-120.40241029566582
13059,Lingard Road and Lingard Road,37.24074309121603,-120.4066289209732
13060,Vallejo Street and Stanford Avenue,37.29185264088819,-120.31920201089721
13061,Broadway and Fremont Street,37.29076127917896,-120.31678461392522
13062,Broadway and Mills Street,37.29076709011973,-120.31875431767737
13063,Broadway and Broadway,37.29076709011973,-120.31875431767737
13064,Broadway and Broadway,37.29076127917896,-120.31678461392522
13065,La Paz Court and Mckee Road,37.31791633653356,-120.44441675469926
13066,First Street and Laurel Avenue,37.35355740351109,-120.60160688900277
13067,First Street and First Street,37.35355740351109,-120.60160688900277
13068,Alice Avenue and Campground Road,37.40478803849861,-120.74851669423239
13069,Alice Avenue and Alice Avenue,37.404497875165156,-120.74852237560066
13070,Alice Avenue and Karen Avenue,37.404497875165156,-120.74852237560066
13071,Canal Street and Third Street,37.4219323869555,-120.66454026165397
13072,Canal Street and Canal Street,37.42350220998312,-120.66705587459171
13073,Ellington Avenue and Astoria Drive,37.40638223632937,-120.84727470875359
13074,Ellington Avenue and Ellington Avenue,37.407126276028016,-120.84736080325185
13075,Ellington Avenue and Ellington Avenue,37.40638223632937,-120.84727470875359
13076,Ellington Avenue and Somers Drive,37.407126276028016,-120.84736080325185
13077,25Th Street and G Street,37.306934560470594,-120.4710750860506
13078,25Th Street and 2Nd Avenue,37.3064929483833,-120.46984948561813
13079,Apron Avenue and A Street,37.37147636701929,-120.57379651403551
13080,Apron Avenue and Turbine Drive,37.37054701803752,-120.57271677665337
13081,Apron Avenue and Apron Avenue,37.37147636701929,-120.57379651403551
13082,Apron Avenue and Apron Avenue,37.37054701803752,-120.57271677665337
13083,Mercy Avenue and Paulson Road,37.33796449992826,-120.4599821471873
13084,Mercy Avenue and Cormorant Drive,37.33796449992826,-120.4599821471873
13085,Mercy Avenue and Mercy Avenue,37.338260920908894,-120.46152379529615
13086,Mercy Avenue and Tanager Court,37.338260920908894,-120.46152379529615
13087,99 and Kahlon Road,37.17105135551486,-120.3133016276479
13088,99 and Rignalda Court,37.17105135551486,-120.3133016276479
13089,99 and Vista Avenue,37.16880365286938,-120.31053481558655
13090,99 and Kahlon Road,37.16880365286938,-120.31053481558655
13091,Cressey Way and Crocker Avenue,37.42241929075715,-120.66752907970493
13092,Cressey Way and Cressey Way,37.42241929075715,-120.66752907970493
13093,Cressey Way and Cressey Street,37.4211015698981,-120.66754036973303
13094,Cressey Way and Cressey Way,37.4211015698981,-120.66754036973303
13095,Canal Street and 21St Street,37.305409560289256,-120.48105682205554
13096,Canal Street and 22Nd Street,37.30642016830433,-120.48047549826278
13097,Canal Street and Canal Street,37.30642016830433,-120.48047549826278
13098,Canal Street and Canal Street,37.305409560289256,-120.48105682205554
13099,El Portal Drive and Tuolumne Court,37.326301375399595,-120.46614612477202
13100,El Portal Drive and El Portal Drive,37.326301375399595,-120.46614612477202
13101,Plainsburg Road and Topeka Street,37.28613861237527,-120.32486681043741
13102,Plainsburg Road and Topeka Avenue,37.28613861237527,-120.32486681043741
13103,Plainsburg Road and Plainsburg Road,37.28613861237527,-120.32486681043741
13104,Shuttle Drive and Shuttle Drive,37.35751611480986,-120.56092527259959
13105,Shuttle Drive and Shuttle Drive,37.357931331722384,-120.56128343766693
13106,Shuttle Drive and Unnamed,37.357931331722384,-120.56128343766693
13107,Shuttle Drive and Unnamed,37.35751611480986,-120.56092527259959
13108,11 and 26,37.127193795678025,-120.3471562863104
13109,M Street and Eighth Street,36.96256780420504,-120.6504495466417
13110,M Street and Seventh Street,36.96345100806608,-120.65160813973742
13111,M Street and Santa Fe Grade,36.96256780420504,-120.6504495466417
13112,M Street and M Street,36.96345100806608,-120.65160813973742
13113,Winton Way and Winton Way,37.37009626023156,-120.6137710467369
13114,J Street and I Street,37.06215654397179,-120.86242562579
13115,J Street and Iowa Avenue,37.06217677092073,-120.86121596018464
13116,J Street and J Street,37.06215654397179,-120.86242562579
13117,J Street and J Street,37.06217677092073,-120.86121596018464
13118,J Street and Maryland Avenue,37.06215654397179,-120.86242562579
13119,Roselle Drive and Hays Drive,37.32518643784613,-120.53226819456485
13120,Roselle Drive and Pinedale Avenue,37.326040595169765,-120.53225652511958
13121,Roselle Drive and Roselle Drive,37.32518643784613,-120.53226819456485
13122,Oleander Avenue and Floral Drive,37.310303126003475,-120.46149520930024
13123,Oleander Avenue and Oleander Avenue,37.310303126003475,-120.46149520930024
13124,Oleander Avenue and Oleander Avenue,37.31188473422021,-120.46148061564197
13125,Willmott Avenue and Friggs Avenue,37.06916580652098,-120.84419997419965
13126,Willmott Avenue and Toscano Court,37.069168232958035,-120.84337569058984
13127,Willmott Avenue and Friggs Court,37.06916580652098,-120.84419997419965
13128,Willmott Avenue and Willmott Avenue,37.069168232958035,-120.84337569058984
13129,Willmott Avenue and Willmott Avenue,37.06916580652098,-120.84419997419965
13130,Durango Avenue and Dulcinea Street,37.29112116838475,-120.30912355363823
13131,Brianne Court and N Street,37.28277150199737,-120.49490922865463
13132,Brianne Court and Brittany Way,37.28277150199737,-120.49490922865463
13133,Lopes Avenue and Lopes Avenue,37.2991016960992,-120.5131961608748
13134,Lopes Avenue and Marian Court,37.2991016960992,-120.5131961608748
13135,152 and 152,37.05039202813326,-120.63557524962523
13136,152 and Elgin Avenue,37.05039202813326,-120.63557524962523
13137,Wallis Avenue and Waller Street,37.251194313665046,-120.99343997377737
13138,Wallis Avenue and Sylvia Street,37.25114396500123,-120.99038867681314
13139,Wallis Avenue and Wallis Avenue,37.251194313665046,-120.99343997377737
13140,Carter Way and Whipplewood Drive,37.35817395151901,-120.61105991460953
13141,Carter Way and Whipplewood Court,37.35817395151901,-120.61105991460953
13142,Place Road and Baylor Way,37.04532752817839,-120.82649605420802
13143,Place Road and Place Road,37.04532752817839,-120.82649605420802
13144,Penn Court and San Jose Avenue,37.339166815928955,-120.48338730462822
13145,Challenger Way and Challenger Way,37.36555772190577,-120.57660792751074
13146,Challenger Way and Hospital Road,37.365589230202076,-120.57664843425356
13147,Yosemite Pkwy On Ramp and 16Th Street,37.295747015930345,-120.472719963501
13148,Yosemite Pkwy On Ramp and 99,37.295625984435866,-120.47375589465395
13149,Yosemite Pkwy On Ramp and Yosemite Pkwy On Ramp,37.295747015930345,-120.472719963501
13150,Canopy Court and Strolling Lane,37.34163488151693,-120.45468568059073
13151,Canopy Court and Breezeway Lane,37.34163488151693,-120.45468568059073
13152,Drakeley Avenue and Seventh Street,37.349609228762574,-120.61191711907404
13153,Drakeley Avenue and Drakeley Avenue,37.349609228762574,-120.61191711907404
13154,Cotton Gin Road and 165,36.95473551029669,-120.83765423030417
13155,Stearman Street and Walnut Avenue,36.977842331523505,-120.63269702895913
13156,Stearman Street and Stearman Street,36.97784195401437,-120.6315801868299
13157,Stearman Street and Stearman Street,36.977842331523505,-120.63269702895913
13158,Stearman Street and Madera Avenue,36.97784195401437,-120.6315801868299
13159,Canal Street and Canal Street,37.286125007838656,-120.49120870677386
13160,Canal Street and Cartmell Drive,37.286125007838656,-120.49120870677386
13161,Lexington Avenue and Shain Avenue,36.96742267629215,-120.6537824693343
13162,Lexington Avenue and K Street,36.96718202412752,-120.65374632646909
13163,Lexington Avenue and Lexington Avenue,36.96742267629215,-120.6537824693343
13164,Lexington Avenue and Lexington Avenue,36.96718202412752,-120.65374632646909
13165,Winton Parkway and 99,37.38957310273441,-120.73686637764193
13166,Winton Parkway and Winton Parkway,37.38957310273441,-120.73686637764193
13167,12Th Street and Martin Luther King Jr Way,37.29503373005323,-120.48339023909044
13168,12Th Street and 12Th Street,37.29503373005323,-120.48339023909044
13169,I Street and Cardoza Road,37.049396413895536,-120.86767163442106
13170,I Street and I Street,37.049396413895536,-120.86767163442106
13171,Mandeville Lane and M Circle,37.35824571397848,-120.47596389863553
13172,Buhach Road and Fleming Road,37.32564114084021,-120.57741236109865
13173,Buhach Road and Mulberry Avenue,37.32409839995773,-120.57745275533938
13174,Buhach Road and Buhach Road,37.32409839995773,-120.57745275533938
13175,Buhach Road and Buhach Road,37.32564114084021,-120.57741236109865
13176,Second Street and Emma Street,37.52119551398837,-120.43676625799411
13177,Second Street and Merced Falls Road,37.52119551398837,-120.43676625799411
13178,Second Street and Green Street,37.520245863234614,-120.43722086931163
13179,Second Street and Second Street,37.520245863234614,-120.43722086931163
13180,Buller Street and Osborn Terrace,37.34714136304784,-120.59498449580569
13181,Buller Street and Blasingame Terrace,37.347866460920876,-120.59494757689069
13182,Buller Street and Buller Street,37.34714136304784,-120.59498449580569
13183,Hilltop Street and Boatman Avenue,37.43464077474558,-120.78351304541505
13184,Hilltop Street and Hilltop Street,37.43464077474558,-120.78351304541505
13185,Hilltop Street and Boxwood Avenue,37.43557343797765,-120.7824178793202
13186,99 and 99,37.320273902042636,-120.53894826960307
13187,99 and 99,37.320273902042636,-120.53894826960307
13188,Yosemite Parkway and Jean Street,37.29520073331728,-120.4589237505765
13189,Yosemite Parkway and Highland Drive,37.29520376650969,-120.45975224565775
13190,Yosemite Parkway and Yosemite Parkway,37.29520073331728,-120.4589237505765
13191,Yosemite Parkway and Yosemite Parkway,37.29520376650969,-120.45975224565775
13192,Westside Boulevard and 165,37.36092634806791,-120.84942722278892
13193,Westside Boulevard and Westside Boulevard,37.36039232642333,-120.84879334225433
13194,Souza Court and Fleming Road,37.327409307485574,-120.58227210251043
13195,San Roberto Street and Santiago Avenue,36.98960556501557,-120.63122623177637
13196,San Roberto Street and San Roberto Street,36.98960730785786,-120.63211469800888
13197,San Roberto Street and San Bruno Avenue,36.98960730785786,-120.63211469800888
13198,Foothill Court and Foothill Street,37.044523573301774,-120.8446745163631
13199,Foothill Court and Arroyo Court,37.044523573301774,-120.8446745163631
13200,Thomas Road and Gastenbide Road,36.89977434197137,-120.99468593894207
13201,Thomas Road and Arburua Road,36.89405249191023,-120.97350755745812
13202,Thomas Road and Thomas Road,36.89405249191023,-120.97350755745812
13203,Thomas Road and Thomas Road,36.89977434197137,-120.99468593894207
13204,Bert Crane Road and Bert Crane Road,37.32374528189555,-120.63277349140125
13205,Bert Crane Road and Rose Avenue,37.32374528189555,-120.63277349140125
